Time,Displacement,Force
(s),(mm),(kN)
"111.0900","129.9937","0.0257"
"111.1900","129.6593","0.0257"
"111.2900","129.3266","0.0256"
"111.3900","128.9931","0.0256"
"111.4900","128.6600","0.0256"
"111.5900","128.3271","0.0255"
"111.6900","127.9929","0.0255"
"111.7900","127.6608","0.0254"
"111.8900","127.3266","0.0254"
"111.9900","126.9935","0.0253"
"112.0900","126.6604","0.0253"
"112.1900","126.3264","0.0252"
"112.2900","125.9937","0.0252"
"112.3900","125.6596","0.0251"
"112.4900","125.3264","0.0251"
"112.5900","124.9937","0.0250"
"112.6900","124.6592","0.0250"
"112.7900","124.3269","0.0249"
"112.8900","123.9931","0.0249"
"112.9900","123.6602","0.0248"
"113.0900","123.3273","0.0248"
"113.1900","122.9929","0.0247"
"113.2900","122.6606","0.0247"
"113.3900","122.3273","0.0246"
"113.4900","121.9935","0.0246"
"113.5900","121.6606","0.0245"
"113.6900","121.3264","0.0245"
"113.7900","120.9937","0.0244"
"113.8900","120.6596","0.0244"
"113.9900","120.3262","0.0243"
"114.0900","119.9935","0.0243"
"114.1900","119.6594","0.0242"
"114.2900","119.3271","0.0242"
"114.3900","118.9929","0.0241"
"114.4900","118.6602","0.0241"
"114.5900","118.3273","0.0240"
"114.6900","117.9929","0.0240"
"114.7900","117.6606","0.0240"
"114.8900","117.3271","0.0239"
"114.9900","116.9935","0.0239"
"115.0900","116.6604","0.0238"
"115.1900","116.3262","0.0238"
"115.2900","115.9939","0.0237"
"115.3900","115.6598","0.0237"
"115.4900","115.3264","0.0236"
"115.5900","114.9933","0.0236"
"115.6900","114.6598","0.0235"
"115.7900","114.3269","0.0235"
"115.8900","113.9929","0.0234"
"115.9900","113.6602","0.0234"
"116.0900","113.3269","0.0233"
"116.1900","112.9929","0.0233"
"116.2900","112.6606","0.0232"
"116.3900","112.3269","0.0232"
"116.4900","111.9935","0.0231"
"116.5900","111.6606","0.0231"
"116.6900","111.3260","0.0230"
"116.7900","110.9939","0.0230"
"116.8900","110.6596","0.0229"
"116.9900","110.3262","0.0229"
"117.0900","109.9933","0.0228"
"117.1900","109.6596","0.0228"
"117.2900","109.3269","0.0227"
"117.3900","108.9929","0.0227"
"117.4900","108.6600","0.0226"
"117.5900","108.3273","0.0226"
"117.6900","107.9927","0.0225"
"117.7900","107.6604","0.0225"
"117.8900","107.3264","0.0224"
"117.9900","106.9942","0.0224"
"118.0900","106.6606","0.0223"
"118.1900","106.3258","0.0223"
"118.2900","105.9939","0.0222"
"118.3900","105.6596","0.0222"
"118.4900","105.3264","0.0221"
"118.5900","104.9933","0.0221"
"118.6900","104.6594","0.0220"
"118.7900","104.3267","0.0220"
"118.8900","103.9929","0.0219"
"118.9900","103.6600","0.0219"
"119.0900","103.3273","0.0218"
"119.1900","102.9929","0.0218"
"119.2900","102.6604","0.0217"
"119.3900","102.3264","0.0217"
"119.4900","101.9939","0.0216"
"119.5900","101.6606","0.0216"
"119.6900","101.3260","0.0215"
"119.7900","100.9937","0.0215"
"119.8900","100.6598","0.0214"
"119.9900","100.3262","0.0214"
"120.0900","99.9931","0.0213"
"120.1900","99.6594","0.0213"
"120.2900","99.3273","0.0212"
"120.3900","98.9927","0.0212"
"120.4900","98.6598","0.0211"
"120.5900","98.3271","0.0211"
"120.6900","97.9931","0.0210"
"120.7900","97.6606","0.0210"
"120.8900","97.3264","0.0209"
"120.9900","96.9935","0.0209"
"121.0900","96.6608","0.0208"
"121.1900","96.3260","0.0208"
"121.2900","95.9935","0.0207"
"121.3900","95.6598","0.0207"
"121.4900","95.3262","0.0206"
"121.5900","94.9931","0.0206"
"121.6900","94.6596","0.0205"
"121.7900","94.3273","0.0204"
"121.8900","93.9929","0.0204"
"121.9900","93.6600","0.0203"
"122.0900","93.3271","0.0203"
"122.1900","92.9933","0.0202"
"122.2900","92.6606","0.0202"
"122.3900","92.3264","0.0201"
"122.4900","91.9933","0.0201"
"122.5900","91.6612","0.0200"
"122.6900","91.3260","0.0200"
"122.7900","90.9937","0.0199"
"122.8900","90.6598","0.0199"
"122.9900","90.3264","0.0198"
"123.0900","89.9933","0.0198"
"123.1900","89.6594","0.0197"
"123.2900","89.3271","0.0197"
"123.3900","88.9929","0.0196"
"123.4900","88.6600","0.0196"
"123.5900","88.3271","0.0195"
"123.6900","87.9933","0.0195"
"123.7900","87.6606","0.0194"
"123.8900","87.3264","0.0194"
"123.9900","86.9935","0.0193"
"124.0900","86.6612","0.0192"
"124.1900","86.3262","0.0192"
"124.2900","85.9937","0.0191"
"124.3900","85.6596","0.0191"
"124.4900","85.3267","0.0190"
"124.5900","84.9931","0.0190"
"124.6900","84.6591","0.0189"
"124.7900","84.3269","0.0188"
"124.8900","83.9933","0.0188"
"124.9900","83.6600","0.0187"
"125.0900","83.3271","0.0187"
"125.1900","82.9931","0.0186"
"125.2900","82.6608","0.0186"
"125.3900","82.3264","0.0185"
"125.4900","81.9935","0.0185"
"125.5900","81.6610","0.0184"
"125.6900","81.3262","0.0184"
"125.7900","80.9937","0.0183"
"125.8900","80.6594","0.0182"
"125.9900","80.3267","0.0182"
"126.0900","79.9931","0.0181"
"126.1900","79.6592","0.0181"
"126.2900","79.3269","0.0180"
"126.3900","78.9933","0.0180"
"126.4900","78.6600","0.0179"
"126.5900","78.3271","0.0178"
"126.6900","77.9929","0.0178"
"126.7900","77.6606","0.0177"
"126.8900","77.3264","0.0177"
"126.9900","76.9933","0.0176"
"127.0900","76.6604","0.0176"
"127.1900","76.3267","0.0175"
"127.2900","75.9937","0.0174"
"127.3900","75.6594","0.0174"
"127.4900","75.3264","0.0173"
"127.5900","74.9933","0.0173"
"127.6900","74.6592","0.0172"
"127.7900","74.3271","0.0172"
"127.8900","73.9931","0.0171"
"127.9900","73.6600","0.0170"
"128.0900","73.3271","0.0170"
"128.1900","72.9929","0.0169"
"128.2900","72.6606","0.0169"
"128.3900","72.3264","0.0168"
"128.4900","71.9931","0.0167"
"128.5900","71.6606","0.0167"
"128.6900","71.3264","0.0166"
"128.7900","70.9937","0.0165"
"128.8900","70.6594","0.0165"
"128.9900","70.3262","0.0164"
"129.0900","69.9933","0.0164"
"129.1900","69.6592","0.0163"
"129.2900","69.3269","0.0162"
"129.3900","68.9931","0.0162"
"129.4900","68.6604","0.0161"
"129.5900","68.3269","0.0161"
"129.6900","67.9929","0.0160"
"129.7900","67.6608","0.0159"
"129.8900","67.3267","0.0159"
"129.9900","66.9933","0.0158"
"130.0900","66.6606","0.0158"
"130.1900","66.3264","0.0157"
"130.2900","65.9939","0.0156"
"130.3900","65.6596","0.0156"
"130.4900","65.3262","0.0155"
"130.5900","64.9935","0.0154"
"130.6900","64.6592","0.0154"
"130.7900","64.3267","0.0153"
"130.8900","63.9931","0.0152"
"130.9900","63.6602","0.0152"
"131.0900","63.3271","0.0151"
"131.1900","62.9929","0.0150"
"131.2900","62.6606","0.0150"
"131.3900","62.3267","0.0149"
"131.4900","61.9933","0.0148"
"131.5900","61.6602","0.0148"
"131.6900","61.3262","0.0147"
"131.7900","60.9944","0.0146"
"131.8900","60.6594","0.0146"
"131.9900","60.3262","0.0145"
"132.0900","59.9935","0.0144"
"132.1900","59.6594","0.0144"
"132.2900","59.3269","0.0143"
"132.3900","58.9929","0.0142"
"132.4900","58.6602","0.0142"
"132.5900","58.3269","0.0141"
"132.6900","57.9929","0.0140"
"132.7900","57.6604","0.0140"
"132.8900","57.3269","0.0139"
"132.9900","56.9935","0.0138"
"133.0900","56.6604","0.0138"
"133.1900","56.3262","0.0137"
"133.2900","55.9942","0.0136"
"133.3900","55.6596","0.0136"
"133.4900","55.3265","0.0135"
"133.5900","54.9933","0.0134"
"133.6900","54.6596","0.0133"
"133.7900","54.3267","0.0133"
"133.8900","53.9929","0.0132"
"133.9900","53.6602","0.0131"
"134.0900","53.3275","0.0130"
"134.1900","52.9929","0.0130"
"134.2900","52.6604","0.0129"
"134.3900","52.3269","0.0128"
"134.4900","51.9935","0.0127"
"134.5900","51.6604","0.0127"
"134.6900","51.3260","0.0126"
"134.7900","50.9937","0.0125"
"134.8900","50.6596","0.0124"
"134.9900","50.3262","0.0124"
"135.0900","49.9931","0.0123"
"135.1900","49.6594","0.0122"
"135.2900","49.3267","0.0122"
"135.3900","48.9927","0.0121"
"135.4900","48.6602","0.0120"
"135.5900","48.3273","0.0119"
"135.6900","47.9929","0.0118"
"135.7900","47.6604","0.0118"
"135.8900","47.3265","0.0117"
"135.9900","46.9937","0.0116"
"136.0900","46.6604","0.0115"
"136.1900","46.3258","0.0114"
"136.2900","45.9937","0.0114"
"136.3900","45.6600","0.0113"
"136.4900","45.3265","0.0112"
"136.5900","44.9931","0.0111"
"136.6900","44.6594","0.0110"
"136.7900","44.3267","0.0110"
"136.8900","43.9929","0.0109"
"136.9900","43.6602","0.0108"
"137.0900","43.3271","0.0107"
"137.1900","42.9929","0.0106"
"137.2900","42.6604","0.0105"
"137.3900","42.3262","0.0105"
"137.4900","41.9935","0.0104"
"137.5900","41.6606","0.0103"
"137.6900","41.3260","0.0102"
"137.7900","40.9935","0.0101"
"137.8900","40.6600","0.0100"
"137.9900","40.3262","0.0100"
"138.0900","39.9931","0.0099"
"138.1900","39.6592","0.0098"
"138.2900","39.3267","0.0097"
"138.3900","38.9929","0.0096"
"138.4900","38.6600","0.0095"
"138.5900","38.3269","0.0094"
"138.6900","37.9933","0.0093"
"138.7900","37.6606","0.0092"
"138.8900","37.3265","0.0092"
"138.9900","36.9935","0.0091"
"139.0900","36.6606","0.0090"
"139.1900","36.3260","0.0089"
"139.2900","35.9937","0.0088"
"139.3900","35.6598","0.0087"
"139.4900","35.3262","0.0086"
"139.5900","34.9933","0.0085"
"139.6900","34.6592","0.0084"
"139.7900","34.3269","0.0083"
"139.8900","33.9929","0.0082"
"139.9900","33.6600","0.0081"
"140.0900","33.3271","0.0080"
"140.1900","32.9933","0.0079"
"140.2900","32.6604","0.0078"
"140.3900","32.3262","0.0077"
"140.4900","31.9933","0.0076"
"140.5900","31.6606","0.0075"
"140.6900","31.3260","0.0074"
"140.7900","30.9933","0.0073"
"140.8900","30.6596","0.0072"
"140.9900","30.3269","0.0071"
"141.0900","29.9933","0.0070"
"141.1900","29.6592","0.0069"
"141.2900","29.3269","0.0068"
"141.3900","28.9929","0.0067"
"141.4900","28.6600","0.0066"
"141.5900","28.3271","0.0065"
"141.6900","27.9931","0.0064"
"141.7900","27.6606","0.0063"
"141.8900","27.3267","0.0062"
"141.9900","26.9933","0.0061"
"142.0900","26.6608","0.0060"
"142.1900","26.3260","0.0058"
"142.2900","25.9933","0.0057"
"142.3900","25.6596","0.0056"
"142.4900","25.3267","0.0055"
"142.5900","24.9933","0.0054"
"142.6900","24.6592","0.0053"
"142.7900","24.3269","0.0052"
"142.8900","23.9931","0.0050"
"142.9900","23.6600","0.0049"
"143.0900","23.3271","0.0048"
"143.1900","22.9929","0.0047"
"143.2900","22.6610","0.0046"
"143.3900","22.3265","0.0045"
"143.4900","21.9933","0.0043"
"143.5900","21.6608","0.0042"
"143.6900","21.3260","0.0041"
"143.7900","20.9937","0.0040"
"143.8900","20.6594","0.0039"
"143.9900","20.3267","0.0037"
"144.0900","19.9933","0.0036"
"144.1900","19.6594","0.0035"
"144.2900","19.3267","0.0033"
"144.3900","18.9931","0.0032"
"144.4900","18.6598","0.0031"
"144.5900","18.3267","0.0030"
"144.6900","17.9929","0.0028"
"144.7900","17.6608","0.0027"
"144.8900","17.3265","0.0025"
"144.9900","16.9933","0.0024"
"145.0900","16.6604","0.0023"
"145.1900","16.3262","0.0021"
"145.2900","15.9937","0.0020"
"145.3900","15.6594","0.0018"
"145.4900","15.3265","0.0017"
"145.5900","14.9937","0.0016"
"145.6900","14.6592","0.0014"
"145.7900","14.3267","0.0013"
"145.8900","13.9929","0.0011"
"145.9900","13.6600","0.0010"
"146.0900","13.3271","0.0009"
"146.1900","12.9929","0.0007"
"146.2900","12.6606","0.0005"
"146.3900","12.3267","0.0004"
"146.4900","11.9933","0.0003"
"146.5900","11.6604","0.0003"
"146.6900","11.3260","0.0003"
"146.7900","10.9937","0.0003"
"146.8900","10.6594","0.0003"
"146.9900","10.3262","0.0003"
"147.0900","9.9937","0.0003"
"147.1900","9.6594","0.0003"
"147.2900","9.3269","0.0003"
"147.3900","8.9929","0.0003"
"147.4900","8.6600","0.0003"
"147.5900","8.3269","0.0003"
"147.6900","7.9927","0.0003"
"147.7900","7.6604","0.0003"
"147.8900","7.3271","0.0003"
"147.9900","6.9935","0.0003"
"148.0900","6.6604","0.0003"
"148.1900","6.3262","0.0003"
"148.2900","5.9937","0.0003"
"148.3900","5.6596","0.0003"
"148.4900","5.3267","0.0003"
"148.5900","4.9937","0.0003"
"148.6900","4.6598","0.0003"
"148.7900","4.3269","0.0003"
"148.8900","3.9929","0.0003"
"148.9900","3.6600","0.0003"
"149.0900","3.3269","0.0003"
"149.1900","2.9927","0.0003"
"149.2900","2.6606","0.0003"
"149.3900","2.3271","0.0003"
"149.4900","1.9935","0.0003"
"149.5900","1.6604","0.0003"
"149.6900","1.3262","0.0003"
"149.7900","0.9937","0.0003"
"149.8900","0.6592","0.0003"
"149.9900","0.3269","0.0003"
"150.0880","0.0000","0.0003"

